motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Kdm2b_249	842	358	1.04106133854276	0.442636531114381	2.35195530726257	5.02837061052603e-46	5.06273305205582e-46	Kdm2b
Dmrtc2_250	5927	2131	7.3282310612149	2.63480013353281	2.78132332238386	0	0	Dmrtc2
Dmrt1_251	5622	1763	6.95112451934371	2.17979945350462	3.18888258650028	0	0	Dmrt1
Dmrt3_252	5047	1567	6.24018595679966	1.93746213479395	3.2208040842374	0	0	Dmrt3
Dmrta1_253	6723	1961	8.31241731475414	2.42460960199805	3.42835288118307	0	0	Dmrta1
Dmrt2_254	5217	1885	6.45037648833442	2.33064207025309	2.76763925729443	0	0	Dmrt2
Tfdp2_255	3444	889	4.258212885916	1.09917283843767	3.8740157480315	0	0	Tfdp2
Tfdp1_256	3444	889	4.258212885916	1.09917283843767	3.8740157480315	0	0	Tfdp1
E2f4_257	7328	1717	9.06044832403961	2.12292436850109	4.26790914385556	0	0	E2f4
E2f3_258	1629	343	2.01411985805957	0.424090307743666	4.74927113702624	2.14001253048393e-202	2.57034113715732e-202	E2f3
E2f2_259	1556	307	1.92386157098876	0.379579371653952	5.06840390879479	4.39681714894616e-203	5.30257347840164e-203	E2f2
E2f7_260	3911	1442	4.8356186401909	1.78291027337133	2.7122052704577	8.4494290942135e-268	1.11648659481087e-267	E2f7
